buy,histogram,sell,time,volume
0,11.139962878766966,0,1020,70.8371
0,11.04769055465165,0,1025,107.24700000000001
0,11.191707743006626,0,1030,128.674
0,11.284288412337258,0,1035,41.5195
0,10.628148493461218,0,1040,321.367
0,9.883116892018721,0,1045,111.78
0,9.233315095074904,0,1050,90.6185
0,8.99078505739938,0,1055,183.13
0,8.48892410918793,0,1100,112.367
0,8.147928962652589,0,1105,53.3829
0,7.667542749932348,0,1110,13.4873
0,7.264904184435906,0,1115,72.1964
0,6.983816891632668,0,1120,104.82
0,6.332267672000904,0,1125,163.381
0,5.7912150605794945,0,1130,170.02900000000002
0,4.050341334388872,0,1135,351.795
0,1.6277549379819258,0,1140,983.289
0,-2.0295456708131248,0,1145,506.036
0,-5.065712505557633,0,1150,911.171
0,-7.69314900942042,0,1155,779.2819999999999
0,-10.337179093798454,0,1200,882.34
0,-11.584988154305371,0,1205,520.406
0,-13.25834580447063,0,1210,309.709
0,-14.351498867593708,0,1215,117.286
0,-14.981951022746113,0,1220,231.959
0,-15.991010855772787,0,1225,369.815
0,-16.139655880924202,0,1230,153.765
0,-16.258376781969837,0,1235,195.798
0,-16.065071619223957,0,1240,168.855
0,-15.559658237003008,0,1245,100.652
0,-14.432208528350477,0,1250,545.371
0,-13.402996499000723,0,1255,361.45300000000003
0,-12.617701208874463,0,1300,226.797
0,-11.465926430666483,0,1305,256.14099999999996
0,-10.313222205032815,0,1310,350.00199999999995
0,-9.375456548409076,0,1315,209.90900000000002
0,-8.848954516686621,0,1320,254.078
0,-8.210869548560332,0,1325,107.443
0,-7.492506357375358,0,1330,16.1213
0,-7.065635064013215,0,1335,57.7518
0,-6.649850706263166,0,1340,60.2219
0,-6.426888824412455,0,1345,115.63600000000001
0,-6.290553756186302,0,1350,72.2228
0,-6.111760777325941,0,1355,95.0983
0,-5.971749088978264,0,1400,133.032
0,-5.833389977401996,0,1405,255.68599999999998
0,-5.769675346259195,0,1410,181.21
0,-5.57682494699549,0,1415,123.16799999999999
0,-5.005933754982394,0,1420,108.35799999999999
0,-4.428480373005087,0,1425,120.883
0,-3.888227269967551,0,1430,151.634
0,-3.4604545626158263,0,1435,220.429
0,-3.2926895482126888,0,1440,144.113
0,-2.989507789581456,0,1445,28.0851
0,-2.5682246060380614,0,1450,55.6891
0,-2.096368307806344,0,1455,148.148
0,-1.7431885810083294,0,1500,136.417
0,-1.4082817301637398,0,1505,166.253
0,-0.7493374069422316,0,1510,179.396
0,-0.05355315913774916,0,1515,183.262
1,0.7825132016913656,0,1520,80.4263
0,2.3830117281375323,0,1525,534.2
0,3.654974682881228,0,1530,613.22
0,4.403542581646157,1,1535,133.957
0,5.1279193369882385,0,1540,148.73
0,5.5946721887351885,0,1545,118.624
0,6.4926480805218105,0,1550,227.4
0,7.47617236038672,0,1555,1175.0
0,7.791880769133634,0,1600,89.2168
0,8.23238997386622,0,930,864.368
0,8.427183149762499,0,935,229.75900000000001
0,8.949887372580754,0,940,297.211
0,9.397072206541111,0,945,288.346
0,10.0825737793026,0,950,440.05400000000003
0,10.69227135762982,0,955,340.603
0,10.809245815749279,0,1000,208.90400000000002
0,11.198452759219242,0,1005,166.824
0,11.69774724017454,0,1010,276.319
0,12.244818117495855,0,1015,263.181
0,12.594528904710321,0,1020,232.451
0,13.081194372529774,0,1025,186.49400000000003
0,12.715263923787997,0,1030,494.098
0,12.28548255615515,0,1035,324.149
0,11.75790955401081,0,1040,157.674
0,10.934919866851153,0,1045,189.87900000000002
0,10.283805545773646,0,1050,82.1082
0,9.5886889802936,0,1055,237.37
0,8.70750868658653,0,1100,284.92400000000004
0,7.637521768887509,0,1105,604.641
0,6.7238106389581045,0,1110,116.096
0,5.948712658545713,0,1115,218.63099999999997
0,5.089109919738314,0,1120,173.61
0,4.3486940956833235,0,1125,242.80200000000002
0,4.156844084777718,0,1130,183.903
0,4.013350374658971,0,1135,183.035
0,3.8305256692023066,0,1140,131.334
0,4.114991426585033,0,1145,208.513
0,4.444686767363459,0,1150,65.4634
0,4.620290644392705,0,1155,111.346
0,4.5025232974866025,0,1200,148.201
0,4.103181564509007,0,1205,125.939
0,3.788029304829711,0,1210,77.406
0,3.4577605924893406,0,1215,138.892
0,3.1056828305298674,0,1220,69.1604
0,2.6721226395735043,0,1225,117.77799999999999
0,2.557825612591727,0,1230,136.946
0,2.367273059760641,0,1235,103.45
0,2.1521337320794722,0,1240,166.12
0,1.9637355376265517,0,1245,98.2189
0,1.8225826728938572,0,1250,25.5252
0,1.84497890403977,0,1255,44.4285
0,1.428248902876545,0,1300,105.719
0,1.3366948556073703,0,1305,43.5717
0,1.3659708237936727,0,1310,34.8024
0,1.30453445072212,0,1315,208.666
0,1.4592734991238514,0,1320,74.7351
0,1.7095020228773126,0,1325,23.9702
0,2.0613653751310594,0,1330,108.109
0,2.072489128790468,0,1335,376.37300000000005
0,1.9882383031665296,0,1340,41.4455
0,1.8624194519899133,0,1345,15.788
0,1.9328783069395703,0,1350,171.938
0,1.783677641041276,0,1355,35.5006
0,3.179852938499109,0,1400,1426.87
0,3.867498899157299,0,1405,604.186
0,3.836384006485642,0,1410,265.635
0,2.967448062421602,0,1415,396.186
0,1.3921641833528724,0,1420,941.6419999999999
0,0.057361187716306716,0,1425,200.34099999999998
0,-1.1865127465006642,0,1430,508.681
0,-2.111395122296572,0,1435,461.2
0,-2.028989495899461,0,1440,712.7080000000001
0,-2.124589578295106,0,1445,425.19199999999995
0,-1.6994658710177735,0,1450,151.829
0,-1.0579188120631584,0,1455,223.11599999999999
0,-0.7780295853643072,0,1500,525.812
0,-0.5744065769883058,0,1505,188.287
1,0.1651689701697146,0,1510,326.788
0,1.5682413305475977,0,1515,350.356
0,3.8896218406273326,0,1520,868.6260000000001
0,5.734503543613192,1,1525,500.921
0,8.536768378158298,0,1530,902.185
0,11.290010270460595,0,1535,792.1610000000001
0,14.506772491125918,0,1540,1948.57
0,17.622780314900943,0,1545,1299.33
0,20.124289720264912,0,1550,1212.46
0,20.852940876322464,0,1555,1516.06
0,21.576377998243714,0,1600,67.2829
0,21.964503751123672,0,930,1023.65
0,22.090316649874396,0,935,314.221
0,22.36096351931508,0,940,392.93300000000005
0,22.247916734756398,0,945,263.884
0,22.16316362645749,0,950,292.393
0,21.93012985712594,0,955,268.46
0,21.27057124968198,0,1000,69.61
0,20.71015171930061,0,1005,154.151
0,20.47780227543894,0,1010,380.49300000000005
0,19.93450828835203,0,1015,299.79200000000003
0,17.74970931748081,0,1020,340.423
0,15.38806312607931,0,1025,458.413
0,12.635396044332456,0,1030,299.639
0,10.37837022569284,0,1035,341.365
0,8.69212449563208,0,1040,385.04699999999997
0,7.019157302904862,0,1045,379.917
0,5.323030483400306,0,1050,358.094
0,4.2406766796154365,0,1055,250.15900000000002
0,2.9929087218518404,0,1100,294.091
0,2.1541503472854835,0,1105,147.222
0,1.2445168694375148,0,1110,196.12
0,0.12468383787103221,0,1115,66.738
0,-0.8471459927875991,0,1120,128.631
0,-0.920868553585855,0,1125,166.655
0,-1.1705587582769503,0,1130,235.50799999999998
0,-1.7351684849977644,0,1135,70.0279
0,-2.033779419330706,0,1140,51.8861
0,-1.8364836747579432,0,1145,87.6934
0,-1.9135078552005709,0,1150,187.393
0,-2.2598488847859883,0,1155,86.2338
0,-2.941262842440569,0,1200,98.679
0,-3.560295547484511,0,1205,283.676
0,-4.228736184424527,0,1210,160.768
0,-4.9014474988202466,0,1215,95.4685
0,-5.041779507239529,0,1220,136.099
0,-5.266116545263582,0,1225,73.9313
0,-5.155167248612475,0,1230,48.4483
0,-5.301016433278896,0,1235,120.475
0,-5.58887329858533,0,1240,17.0468
0,-5.765986149051127,0,1245,41.2815
0,-5.732830725447037,0,1250,42.5509
0,-5.790325117008482,0,1255,138.733
0,-5.346709356820657,0,1300,50.5903
0,-4.982910309355802,0,1305,190.636
0,-4.9959288649363955,0,1310,140.648
0,-4.749802432627622,0,1315,21.4315
0,-4.5549251974914,0,1320,69.6047
0,-4.32778489063411,0,1325,178.206
0,-4.535981855796496,0,1330,95.6642
0,-4.681549374106915,0,1335,37.6585
0,-4.434854746475317,0,1340,127.46799999999999
0,-4.239048815557876,0,1345,79.7652
0,-4.118678369062508,0,1350,84.758
0,-4.152956620724709,0,1355,96.119
0,-4.424796076177252,0,1400,29.3281
0,-4.394776446592211,0,1405,142.944
0,-4.073452030851193,0,1410,136.269
0,-4.0036884683990905,0,1415,121.084
0,-3.824980619825439,0,1420,64.8127
0,-3.835294882901014,0,1425,54.7159
0,-4.1067151716657335,0,1430,63.4747
0,-4.113458960099553,0,1435,49.2733
0,-4.165302718092079,0,1440,40.504
0,-4.13919690680946,0,1445,67.8064
0,-4.219735741934972,0,1450,51.6112
0,-4.318267157676548,0,1455,46.8614
0,-4.397286861156076,0,1500,51.2568
0,-4.465788063473525,0,1505,31.5548
0,-4.485693813227051,0,1510,61.3009
0,-4.579006129848018,0,1515,20.3631
0,-4.617399392726023,0,1520,84.6735
0,-5.261780485820768,0,1525,201.282
0,-6.679739401333608,0,1530,491.69199999999995
0,-7.429954253667686,0,1535,144.128
0,-6.993787027275891,0,1540,143.912
0,-5.983780847687502,0,1545,327.211
0,-5.15037512902288,0,1550,273.553
0,-5.740968162538257,0,1555,631.515
0,-6.296323650399925,0,1600,2.8561
0,-6.085538876721513,0,930,174.467
0,-5.512502922939605,0,935,198.918
0,-4.72640332785754,0,940,199.093
0,-4.280054533353347,0,945,176.482
0,-3.6643065540321125,0,950,315.596
0,-3.1221349089899313,0,955,302.643
0,-2.984672461531341,0,1000,235.67700000000002
0,-2.767702984919559,0,1005,115.382
0,-2.3767999491304277,0,1010,266.704
0,-1.7428769390667558,0,1015,188.07
0,-1.376458363495523,0,1020,125.47399999999999
0,-0.8036938139736254,0,1025,183.50599999999997
0,-0.1441519425244806,0,1030,612.003
1,0.8505635911755878,0,1035,271.041
0,2.1200787388705784,0,1040,388.903
0,3.840414088209382,0,1045,1105.1
0,5.156626051955426,1,1050,310.534
0,6.203846054700767,0,1055,422.42
0,6.807061381107152,0,1100,228.521
0,7.775286748519736,0,1105,171.27700000000002
0,8.180868146313086,0,1110,607.999
0,8.152829479742845,0,1115,282.603
0,8.296679235928265,0,1120,149.333
0,8.505818938602227,0,1125,274.468
0,8.033986329305773,0,1130,161.112
0,7.803215548984458,0,1135,250.545
0,7.889251722216864,0,1140,332.722
0,7.587411387755999,0,1145,250.334
0,7.6507521522132365,0,1150,157.891
0,7.7134260220140405,0,1155,131.953
0,7.38914910140927,0,1200,257.157
0,7.047869093879264,0,1205,69.8005
0,6.809359027228382,0,1210,66.5951
0,6.658677484494785,0,1215,229.479
0,6.8119973427186515,0,1220,207.545
0,7.064482455717101,0,1225,131.9
0,7.351304520805545,0,1230,303.209
0,7.7573267655978135,0,1235,243.717
0,7.88950261547366,0,1240,299.337
0,7.362733009424961,0,1245,211.52700000000002
0,6.498522732508938,0,1250,191.355
0,5.732185285655113,0,1255,179.68200000000002
0,5.328740184865911,0,1300,111.664
0,5.269456005254625,0,1305,100.557
0,5.2737300849728115,0,1310,355.87800000000004
0,5.289441127186521,0,1315,399.603
0,5.353047935705181,0,1320,200.97
0,5.1090262756878175,0,1325,152.25799999999998
0,4.914335710505952,0,1330,100.76799999999999
0,4.912978127472449,0,1335,138.046
0,5.195805677293308,0,1340,389.337
0,5.097143109578791,0,1345,254.1
0,4.791772310098736,0,1350,305.32
0,4.392700324521677,0,1355,405.58
0,4.1595142926118385,0,1400,85.7418
0,3.8467716765922084,0,1405,77.3744
0,3.361730314146751,0,1410,107.009
0,2.711126675268005,0,1415,488.14300000000003
0,0.9965500190107193,0,1420,577.735
0,-0.5478471811942036,0,1425,514.869
0,-1.5136583851511887,0,1430,167.59099999999998
0,-1.986118373521073,0,1435,160.435
0,-2.586706592095261,0,1440,80.9393
0,-3.481580405807339,0,1445,149.1
0,-3.848206911011051,0,1450,237.174
0,-4.034446459074655,0,1455,191.519
0,-4.220035411202581,0,1500,111.008
0,-4.74878050821108,0,1505,179.576
0,-5.0231685783963975,0,1510,71.9373
0,-5.272247321774056,0,1515,56.3501
0,-5.3433014949454645,0,1520,268.676
0,-5.1859642987143,0,1525,253.243
0,-5.912610608092095,0,1530,297.565
0,-5.993673044930986,0,1535,177.482
0,-6.028500420880537,0,1540,282.41200000000003
0,-6.522759481002531,0,1545,353.01599999999996
0,-6.784064164819423,0,1550,243.045
0,-6.538059149313483,0,1555,962.3810000000001
0,-5.903891534800554,0,1600,37.0238
0,-1.4879714491793585,0,930,1219.4
1,2.2074187445053255,0,935,642.976
0,5.2017274669014775,1,940,347.63800000000003
0,6.93597802088772,0,945,284.85
0,8.629753415644345,0,950,532.899
0,9.965743747126886,0,955,220.09099999999998
0,11.21763957304919,0,1000,361.17199999999997
0,13.000706371510763,0,1005,628.5419999999999
0,15.367480706708914,0,1010,384.624
0,16.55143407866074,0,1015,305.22900000000004
0,17.877926874079517,0,1020,222.989
0,19.963564347010674,0,1025,450.32099999999997
0,21.609784038648563,0,1030,428.98900000000003
0,21.91318640314546,0,1035,313.555
0,22.6237881884774,0,1040,155.99200000000002
0,23.36845252995976,0,1045,114.546
0,23.707381556790843,0,1050,109.31
0,23.043774791252773,0,1055,217.40400000000002
0,21.92129761624107,0,1100,110.45200000000001
0,20.771951247722342,0,1105,223.782
0,19.898748304773115,0,1110,222.127
0,19.30890380805878,0,1115,200.563
0,18.460313362002907,0,1120,233.98
0,17.590125922771897,0,1125,265.117
0,16.629646868122514,0,1130,252.037
0,14.253407217983586,0,1135,499.176
0,12.258763152198341,0,1140,211.43200000000002
0,10.793501419114236,0,1145,48.168
0,7.848236871487465,0,1150,456.95300000000003
0,4.325051214020284,0,1155,490.65
0,1.6941894881281954,0,1200,294.191
0,-0.6230760064539851,0,1205,255.00900000000001
0,-2.5406756658143124,0,1210,129.06
0,-3.6430237370312852,0,1215,204.52
0,-4.393918720568344,0,1220,144.44
0,-5.45603406500593,0,1225,153.157
0,-6.729152492658677,0,1230,57.4133
0,-8.161716024855451,0,1235,54.8482
0,-9.505767848147812,0,1240,39.4356
0,-10.327181397674764,0,1245,68.8378
0,-11.160258835534258,0,1250,23.4889
0,-11.763626424918321,0,1255,20.342
0,-12.096496089579354,0,1300,62.4062
0,-12.028389882144452,0,1305,222.66099999999997
0,-12.078515255499283,0,1310,72.1911
0,-12.21985382007341,0,1315,56.1756
0,-12.559524964841856,0,1320,171.31400000000002
0,-12.950652888217526,0,1325,122.97200000000001
0,-13.651894904733133,0,1330,222.354
0,-13.991164453562,0,1335,337.329
0,-13.966433559508857,0,1340,282.878
0,-13.855626303598086,0,1345,84.3191
0,-14.078592900656524,0,1350,32.7924
0,-13.848358600892674,0,1355,10.5784
0,-13.466581678168076,0,1400,6.7278
0,-13.381051350102844,0,1405,107.618
0,-13.0439998518831,0,1410,23.1928
0,-12.457539412274535,0,1415,94.6222
0,-12.39372004041995,0,1420,26.4985
0,-12.423905624158355,0,1425,78.9877
0,-11.776302174534766,0,1430,94.2732
0,-10.547836730640316,0,1435,144.731
0,-9.494067673106755,0,1440,50.2465
0,-8.535247354227899,0,1445,52.2829
0,-7.758783048687615,0,1450,57.1436
0,-6.680511654839609,0,1455,90.8511
0,-5.163804403192163,0,1500,256.099
0,-3.597203519959912,0,1505,642.045
0,-1.2329615282463742,0,1510,374.115
1,0.4764549108632643,0,1515,344.173
0,1.8457677529971512,1,1520,166.454
0,2.1552757343752766,0,1525,371.31199999999995
0,2.7174676025577256,0,1530,102.196
0,3.525579293293891,0,1535,188.74200000000002
0,3.918693119762729,0,1540,191.482
0,4.115454968557028,0,1545,248.482
0,4.559426629583044,0,1550,280.677
0,3.4040864283668597,0,1555,618.276
0,1.333615564353611,0,1600,58.3654
0,-4.0663787902556585,0,930,1096.82
0,-8.304545081313933,0,935,296.894
0,-10.731885400757044,0,940,519.952
0,-13.005588242885182,0,945,234.112
0,-13.910468451969614,0,950,319.642
0,-14.112964874054772,0,955,421.844
0,-14.344215554169015,0,1000,273.177
0,-14.72978156618938,0,1005,96.1983
0,-15.556255452607932,0,1010,204.31799999999998
0,-15.153863156568026,0,1015,146.958
0,-14.557361577560524,0,1020,305.557
0,-14.740069045234808,0,1025,223.34900000000002
0,-13.810415257854704,0,1030,167.935
0,-13.025475370355508,0,1035,140.347
0,-11.943836422606706,0,1040,44.6561
0,-11.15786220782446,0,1045,204.985
0,-10.615826132081496,0,1050,50.1936
0,-10.221876480152977,0,1055,55.6572
0,-9.56893134759273,0,1100,132.207
0,-8.99330253750234,0,1105,52.5263
0,-8.739917592633102,0,1110,38.9701
0,-8.78583653795285,0,1115,141.129
0,-9.082481870439858,0,1120,114.113
0,-9.471006367413967,0,1125,112.48899999999999
0,-10.892620866104771,0,1130,75.3804
0,-11.74950605564889,0,1135,108.51100000000001
0,-12.351918035531622,0,1140,134.037
0,-12.578303952431702,0,1145,43.06399999999999
0,-13.175695267220796,0,1150,205.752
0,-13.391666384211883,0,1155,70.3451
0,-13.372131061770983,0,1200,57.6195
0,-13.110827124138773,0,1205,78.993
0,-12.790216535461997,0,1210,99.7104
0,-12.985079343333723,0,1215,175.868
0,-12.92485772548364,0,1220,242.13
0,-12.379312178974025,0,1225,49.1253
0,-12.195398113223057,0,1230,75.8989
0,-11.778317493419118,0,1235,47.4381
0,-11.62766854162097,0,1240,94.9395
0,-11.624040499247707,0,1245,201.21400000000003
0,-11.46667708480606,0,1250,32.5704
0,-11.499828474127328,0,1255,165.692
0,-11.801242051857372,0,1300,106.676
0,-11.747184175374157,0,1305,65.0349
0,-11.89151894173785,0,1310,94.43700000000001
0,-12.66141068121171,0,1315,277.82099999999997
0,-13.596447029237613,0,1320,308.657
0,-14.137565359043299,0,1325,96.9231
0,-13.601312828569508,0,1330,168.829
0,-13.350539575256633,0,1335,244.41
0,-13.172368885833801,0,1340,147.92600000000002
0,-13.196541785418724,0,1345,195.24200000000002
0,-13.112312701914483,0,1350,112.775
0,-13.315480411581076,0,1355,359.903
0,-13.373446817565437,0,1400,104.016
0,-13.805634443388591,0,1405,169.791
0,-13.697820449290049,0,1410,213.389
0,-13.679542404951334,0,1415,118.883
0,-14.345593592973266,0,1420,709.2280000000001
0,-14.235348612750151,0,1425,317.796
0,-14.315418845092644,0,1430,150.158
0,-14.859099160333106,0,1435,290.48900000000003
0,-15.518392300346886,0,1440,164.206
0,-15.34444292482543,0,1445,268.872
0,-15.390019377930656,0,1450,180.851
0,-15.155747916939262,0,1455,109.537
0,-14.003968675483755,0,1500,104.296
0,-12.335702764827879,0,1505,326.841
0,-10.40758537553214,0,1510,237.243
0,-8.515985065163989,0,1515,317.27299999999997
0,-7.266278933156425,0,1520,194.957
0,-6.576355673173946,0,1525,167.612
0,-5.71034446641697,0,1530,188.329
0,-4.740920831045624,0,1535,82.4626
0,-2.923569812224219,0,1540,327.423
0,-0.790311749512334,0,1545,438.319
1,1.398141823707018,0,1550,538.865
0,3.8834428778321026,0,1555,390.786
0,6.250181066040131,1,1600,19.2735
0,10.531501753312842,0,930,695.095
0,14.234197836726821,0,935,571.198
0,17.07516580673424,0,940,172.525
0,19.88879874488401,0,945,255.507
0,22.287481782711765,0,950,147.471
0,24.00275628971999,0,955,104.89399999999999
0,25.119097789135182,0,1000,139.204
0,25.84508645258698,0,1005,247.96900000000002
0,24.81751929831491,0,1010,339.027
0,23.85710911221823,0,1015,88.14299999999999
0,23.150163166436535,0,1020,188.768
0,21.740705352278383,0,1025,86.8843
0,19.08650395417297,0,1030,346.601
0,16.867627934275433,0,1035,332.601
0,14.386502082174623,0,1040,217.65200000000002
0,12.418304940068168,0,1045,16.5866
0,10.713673485685513,0,1050,76.9302
0,9.81983879702581,0,1055,63.3794
0,8.855652872794565,0,1100,294.519
0,9.052936228205137,0,1105,52.3304
0,9.504558540408526,0,1110,116.757
0,9.664874133780497,0,1115,66.2937
0,10.061101501738946,0,1120,184.458
0,10.451334452457571,0,1125,187.53099999999998
0,10.27791314433956,0,1130,148.539
0,10.5886837454288,0,1135,90.0365
0,10.69075919958481,0,1140,27.5615
0,10.613696506281293,0,1145,33.3955
0,10.773068485424451,0,1150,87.7994
0,11.196353807873463,0,1155,174.91099999999997
0,10.227057242384177,0,1200,192.053
0,9.973787920692692,0,1205,96.2618
0,10.017803905393603,0,1210,101.387
0,9.848395843934062,0,1215,8.3039
0,9.768318091694539,0,1220,55.5886
0,9.570989849883471,0,1225,9.3035
0,9.351032691574048,0,1230,77.4854
0,8.959142535248649,0,1235,27.0644
0,8.712541464379576,0,1240,89.1692
0,8.287706697121322,0,1245,49.3474
0,8.682415953852217,0,1250,273.215
0,8.12372437454914,0,1255,177.011
0,7.812978912300757,0,1300,97.5577
0,7.634246801887798,0,1305,37.632
0,7.666954782521067,0,1310,62.8347
0,7.265333991100869,0,1315,46.0681
0,7.3378298477849615,0,1320,120.645
0,6.7958650735401935,0,1325,41.731
0,6.5766411521470705,0,1330,35.326
0,6.209149265514373,0,1335,2.6445
0,5.847138452279832,0,1340,21.3257
0,5.233790525916794,0,1345,15.3914
0,4.414475393845448,0,1350,71.9478
0,3.42529603969448,0,1355,127.325
0,3.224079521085768,0,1400,66.6639
0,2.7172859478964533,0,1405,70.2077
0,2.5969941744030063,0,1410,84.2027
0,2.28519844258256,0,1415,17.1896
0,2.2792151293354532,0,1420,27.953000000000003
0,1.7236910059237491,0,1425,106.47
0,1.4014186905436699,0,1430,56.7998
0,1.06410035435165,0,1435,27.2178
0,0.3763577378541374,0,1440,59.7406
0,-0.046327921892473256,0,1445,59.343999999999994
0,-1.1257624089347242,0,1450,96.156
0,-2.5571945813041594,0,1455,237.11599999999999
0,-4.2339021862621316,0,1500,201.38299999999998
0,-5.073114476033517,0,1505,85.3558
0,-5.37382761667965,0,1510,77.7076
0,-5.070937130925357,0,1515,155.944
0,-3.8774148562286808,0,1520,161.41299999999998
0,-2.7112289917809633,0,1525,285.776
0,-2.0000115855301352,0,1530,155.278
0,-0.5257890867675865,0,1535,272.971
1,0.696284191579208,0,1540,238.65
0,1.2697863154606228,0,1545,330.42199999999997
0,1.6001250733823422,0,1550,258.622
0,0.7998388496556945,0,1555,520.428
0,-0.024269732189239335,1,1600,22.4047
1,1.4447622262860484,0,930,920.977
0,3.9881243191655784,1,935,281.407
0,5.76235283858875,0,940,134.687
0,5.6415635683442,0,945,597.474
0,5.647214809704545,0,950,644.336
0,5.961794462679801,0,955,370.285
0,6.174533010882907,0,1000,291.552
0,6.352046969581135,0,1005,153.90200000000002
0,5.7978084450638185,0,1010,195.179
0,5.32234733383509,0,1015,313.872
0,4.762897998113777,0,1020,193.81400000000002
0,3.974931339975681,0,1025,76.85600000000001
0,2.247971363796209,0,1030,263.63599999999997
0,0.15835102061976514,0,1035,298.507
0,-4.139706142200939,0,1040,599.605
0,-7.0720069055255355,0,1045,1026.6
0,-9.5219624263683,0,1050,333.246
0,-11.957585197221151,0,1055,227.74400000000003
0,-13.44896634789293,0,1100,379.88
0,-13.76411873488968,0,1105,161.83100000000002
0,-13.28460044080247,0,1110,182.263
0,-12.905816030700654,0,1115,271.591
0,-12.536549054573616,0,1120,258.643
0,-12.081581653269987,0,1125,81.9812
0,-11.591967910064263,0,1130,146.191
0,-11.82628185312971,0,1135,122.337
0,-12.629157857643849,0,1140,175.487
0,-13.477698881259002,0,1145,167.972
0,-13.728692169516869,0,1150,174.408
0,-13.47075027328951,0,1155,60.9253
0,-13.018036740440563,0,1200,73.1326
0,-11.99234805168664,0,1205,146.947
0,-10.987043857294186,0,1210,128.393
0,-10.199434983162801,0,1215,81.7961
0,-9.86971661517513,0,1220,166.00400000000002
0,-9.69657844260798,0,1225,87.0324
0,-9.732039159589252,0,1230,35.5535
0,-9.396286863218041,0,1235,98.1819
0,-9.033200926092018,0,1240,0.3173
0,-7.7187602946352225,0,1245,117.101
0,-6.688472295168961,0,1250,41.1228
0,-5.482788770404372,0,1255,78.0672
0,-4.2927299464229955,0,1300,90.6871
0,-3.317603533371308,0,1305,210.96200000000002
0,-3.1851759259272647,0,1310,88.9575
0,-2.572160318375621,0,1315,38.42
0,-2.327528502234924,0,1320,28.5612
0,-2.8566664887982736,0,1325,42.2863
0,-3.225415148997036,0,1330,38.3725
0,-3.456045062339485,0,1335,19.5433
0,-4.566417761182119,0,1340,296.582
0,-4.647622451174347,0,1345,106.523
0,-4.882685699065368,0,1350,60.4863
0,-4.8220073162456965,0,1355,93.0249
0,-5.064497953222758,0,1400,27.6673
0,-5.014039922232037,0,1405,32.2054
0,-5.562325488321303,0,1410,307.557
0,-5.840288650189583,0,1415,280.159
0,-6.079525091187872,0,1420,59.8199
0,-5.645158941669035,0,1425,107.914
0,-4.884047591074047,0,1430,155.717
0,-3.9415397593439625,0,1435,218.588
0,-3.400098771215827,0,1440,41.2974
0,-3.0423710118225458,0,1445,16.1319
0,-2.7657079030692184,0,1450,106.835
0,-2.9437588842046836,0,1455,122.575
0,-3.426290607197263,0,1500,219.313
0,-3.968869787629286,0,1505,164.38
0,-4.248544232106552,0,1510,106.54899999999999
0,-4.641942434106435,0,1515,134.756
0,-5.411653171734532,0,1520,275.505
0,-5.829975459706123,0,1525,184.91299999999998
0,-6.600857542367844,0,1530,102.085
0,-6.8155447881946625,0,1535,118.889
0,-6.535418386149683,0,1540,310.074
0,-6.308517320107374,0,1545,199.93400000000003
0,-6.373630213709033,0,1550,299.649
0,-6.294455245178353,0,1555,496.78
0,-5.717045823445574,0,1600,32.9618
0,-3.490184408146142,0,930,414.439
0,-1.7745987177744489,0,935,195.49099999999999
0,-0.4056600645463,0,940,218.09599999999998
1,0.9722713014639197,0,945,162.191
0,2.729049835537282,0,950,141.299
0,4.232305716738484,0,955,165.597
0,5.87705780675617,0,1000,191.11700000000002
0,7.556546847889898,0,1005,217.171
0,9.403408007876541,0,1010,251.66099999999997
0,10.33564827137159,0,1015,292.514
0,11.305507997105602,1,1020,169.257
0,11.660571811415394,0,1025,183.543
0,12.04085964815003,0,1030,176.709
0,12.494920678733447,0,1035,122.073
0,12.428722544079887,0,1040,69.7899
0,11.864383264592714,0,1045,51.828
0,10.845905879900927,0,1050,316.178
0,9.527521110055652,0,1055,335.483
0,8.619801064357084,0,1100,139.934
0,7.219337981405733,0,1105,329.38
0,5.875747042996426,0,1110,226.475
0,4.6892290356082516,0,1115,236.085
0,3.870540129805657,0,1120,264.408
0,3.044201252681047,0,1125,120.645
0,2.679360628774739,0,1130,193.063
0,2.97628283447043,0,1135,189.551
0,3.0073787357145108,0,1140,120.306
0,3.5678099861063606,0,1145,124.26799999999999
0,3.9423235619910653,0,1150,63.0833
0,4.057016822600424,0,1155,89.6875
0,4.227903049321362,0,1200,72.9897
0,4.588334732979954,0,1205,126.426
0,5.229715833422217,0,1210,143.314
0,5.7701857501008496,0,1215,107.95100000000001
0,6.450695736875586,0,1220,203.578
0,6.473500586630745,0,1225,113.462
0,6.473213555504823,0,1230,51.9021
0,6.963080240813989,0,1235,122.66
0,7.228784292363279,0,1240,63.0885
0,6.90625578952699,0,1245,69.6312
0,6.6083114570204025,0,1250,47.4486
0,6.60929784123507,0,1255,37.1561
0,6.32090015480069,0,1300,51.3044
0,6.090698179493594,0,1305,14.5134
0,5.954292462487405,0,1310,18.697
0,5.78579611009891,0,1315,346.14599999999996
0,5.164093925521401,0,1320,66.553
0,4.968283456096023,0,1325,76.4276
0,4.8671367033472634,0,1330,163.444
0,4.769259204943237,0,1335,43.5028
0,4.674024603031748,0,1340,67.4891
0,4.62988862618574,0,1345,22.7432
0,4.492478494706862,0,1350,290.85900000000004
0,4.517805015181281,0,1355,111.325
0,4.41043812794224,0,1400,121.369
0,4.38353993712264,0,1405,147.41299999999998
0,4.770004412721521,0,1410,180.856
