buy,histogram,sell,time,volume
0,0.22840717897579976,0,1530,69.3193
0,0.2443332132163749,0,1545,311.937
0,0.2573053077774414,0,1550,242.61700000000002
0,0.26915160592116805,0,1555,416.26199999999994
0,0.28287624187041605,0,1600,69.3193
0,0.27746221864524956,0,1000,173.298
0,0.2897199851486434,0,1015,545.889
0,0.31095679375869834,0,1040,34.6596
0,0.33408571838545553,0,1045,251.282
0,0.33467611741255343,0,1120,48.5235
0,0.3455534577664017,0,1140,69.3193
0,0.3461650754062644,0,1145,34.6596
0,0.3557154295255587,0,1155,69.3192
0,0.37254607235042325,0,1205,69.3193
0,0.3825127912230726,0,1210,34.6596
0,0.3895963487431182,0,1215,69.3192
0,0.3937701918423844,0,1225,69.3193
0,0.40287976011698423,0,1240,69.3193
0,0.4062327626852269,0,1245,69.3193
0,0.39871694913570366,0,1255,69.3192
0,0.3862774845974126,0,1300,34.6596
0,0.38023511958575973,0,1315,34.6596
0,0.3686883308875959,0,1320,34.6596
0,0.3529844764852147,0,1335,34.6596
0,0.33763773177058043,0,1340,34.6596
0,0.3204375463112985,0,1350,69.3192
0,0.302179618384651,0,1400,34.6596
0,0.2854021594415046,0,1405,34.6596
0,0.26996675036634465,0,1415,34.6596
0,0.25574810747151555,0,1420,69.3193
0,0.2392690153832796,0,1425,34.6596
0,0.2232770239929276,0,1430,34.6596
0,0.20405229845440342,0,1435,34.6596
0,0.19164143075663176,0,1440,103.979
0,0.17637943282761415,0,1450,34.6596
0,0.16596434725763454,0,1455,69.3193
0,0.16525333116710722,0,1500,207.958
0,0.15653522571488349,0,1510,63.4272
0,0.13113495238505696,0,1520,34.6596
0,0.09990778884619034,0,1525,34.6596
0,0.0656300033017595,0,1530,34.6596
0,0.033595805212432606,0,1535,138.638
0,0.0007533372262839566,0,1540,103.979
0,-0.028720342535000276,0,1545,34.6596
0,-0.04427533540103218,0,1550,94.2742
0,-0.055562009656461187,0,1555,138.638
0,-0.06056713291883009,0,1600,45.0575
0,-0.14503209163393538,0,930,481.769
0,-0.19507623538207575,0,935,69.3193
0,-0.239498511010393,0,940,173.298
0,-0.26686087827772464,0,955,69.3193
0,-0.2975789616337581,0,1000,327.534
0,-0.31583657042803526,0,1005,14.2105
0,-0.32910190346907464,0,1020,103.979
0,-0.34587021741345003,0,1040,103.979
0,-0.34069659181211687,0,1055,173.298
0,-0.3255045014422585,0,1105,69.3193
0,-0.31954735534142753,0,1115,86.6491
0,-0.319810017157957,0,1145,178.497
0,-0.3330273466955229,0,1220,34.6596
0,-0.3425246327857103,0,1230,111.95100000000001
0,-0.34866004033098796,0,1235,34.6596
0,-0.34689799744920025,0,1245,34.6596
0,-0.3383292620963114,0,1250,83.1832
0,-0.32225886240418367,0,1255,34.6596
0,-0.30359159841311856,0,1305,34.6596
0,-0.2858787597832042,0,1310,34.6596
0,-0.2664658913657578,0,1315,138.638
0,-0.24577840486896596,0,1320,34.6596
0,-0.2241859930393746,0,1325,69.3192
0,-0.20761071344955773,0,1330,298.073
0,-0.19382995803807113,0,1335,34.6596
0,-0.1783702460968426,0,1355,103.979
0,-0.1597679737704063,0,1400,34.6596
0,-0.1461674543128213,0,1410,34.6596
0,-0.1241267558658743,0,1420,34.6596
0,-0.10423466604150278,0,1425,34.6596
0,-0.07807362004231821,0,1445,34.6596
0,-0.05217562376344653,0,1450,138.638
0,-0.024109290061892885,0,1505,69.3193
1,0.003994693424091977,0,1535,69.3193
0,0.031109279521963185,0,1540,103.979
0,0.04677213936024249,0,1545,381.256
0,0.06079923004218357,1,1555,69.3193
0,0.0715351246431879,0,1600,43.3246
0,0.13093665155137768,0,930,277.277
0,0.1727385116374338,0,950,132.746
0,0.20542237038200417,0,955,34.6596
0,0.2324240870722718,0,1000,34.6596
0,0.24655955858507683,0,1005,173.298
0,0.25206610011731545,0,1010,381.256
0,0.2555125524448687,0,1015,103.979
0,0.2616569865192049,0,1030,34.6596
0,0.2583609937514335,0,1040,69.3192
0,0.2468241549676915,0,1105,34.6596
0,0.23223951405989862,0,1115,34.6596
0,0.20737864685027463,0,1120,34.6596
0,0.1864896805982057,0,1125,34.6596
0,0.1683213957410592,0,1130,380.91
0,0.15388028386753838,0,1135,173.298
0,0.14636375440219074,0,1150,34.6596
0,0.14260869984975855,0,1155,69.3193
0,0.14125560106860602,0,1210,69.3192
0,0.1437384870263777,0,1230,69.3193
0,0.13967225700450858,0,1240,69.3192
0,0.135387379609875,0,1250,34.6596
0,0.13057566356046335,0,1300,34.6596
0,0.13467714064909708,0,1310,34.6596
0,0.1323112052989579,0,1320,69.3193
0,0.1353945937471117,0,1325,34.6596
0,0.14893417224678296,0,1340,34.6596
0,0.15309532384855307,0,1350,34.6596
0,0.16917137684466932,0,1405,379.87
0,0.18228124304674842,0,1415,34.6596
0,0.209934763261707,0,1440,103.979
0,0.22512379018248863,0,1455,69.3192
0,0.21332942393795484,0,1510,34.6596
0,0.19634951480134377,0,1520,34.6596
0,0.19756752246955167,0,1535,34.6596
0,0.19036653840431272,0,1550,346.596
0,0.18702787631630968,0,1555,34.6596
0,0.1835368467841738,0,1600,69.3193
0,0.15976308324205157,0,930,207.958
0,0.14133996022670092,0,935,103.979
0,0.15739245712561767,0,945,69.3193
0,0.1481675469759609,0,1000,277.277
0,0.1538321530649031,0,1015,34.6596
0,0.15350510469910517,0,1030,34.6596
0,0.14667000347860998,0,1035,228.06
0,0.13558737423042194,0,1045,103.979
0,0.13150823837932157,0,1050,34.6596
0,0.13101884218087484,0,1055,51.9894
0,0.14210041466920692,0,1110,69.3192
0,0.12981229536552602,0,1120,34.6596
0,0.12207840885352861,0,1125,34.6596
0,0.11627026927810258,0,1200,69.3193
0,0.11516533822458047,0,1205,311.937
0,0.11233451624872487,0,1220,34.6596
0,0.10956347435968544,0,1225,34.6596
0,0.107599846520816,0,1230,34.6596
0,0.10929630480368313,0,1240,34.6596
0,0.10992598851238944,0,1300,34.6596
0,0.1069519486489075,0,1305,69.3192
0,0.11782248532920325,0,1315,69.3192
0,0.12627810517002935,0,1325,34.6596
0,0.13374743888992907,0,1330,34.6596
0,0.13992606181103684,0,1335,138.639
0,0.15352507382997357,0,1340,34.6596
0,0.1641852840988993,0,1345,34.6596
0,0.16106587722077548,0,1355,34.6596
0,0.15866179348605108,0,1405,103.979
0,0.16494689521564532,0,1415,69.3193
0,0.19322230083175462,0,1420,155.968
0,0.21070840068424354,0,1425,69.3193
0,0.2197663768656104,0,1430,103.979
0,0.22242639310597354,0,1435,34.6596
0,0.2499362143103484,0,1440,305.005
0,0.26608256200389396,0,1445,69.3193
0,0.2662234580428218,0,1450,34.6596
0,0.2694351758806635,0,1455,34.6596
0,0.26245655032859033,0,1510,530.293
0,0.25816266443941194,0,1520,34.6596
0,0.25691256468361756,0,1525,69.3193
0,0.24651673483667225,0,1530,34.6596
0,0.2364367791863636,0,1540,69.3192
0,0.2393796058601133,0,1555,103.979
0,0.23926573174554383,0,1600,49.9099
0,0.20633272881257275,0,935,34.6596
0,0.16355157102378476,0,945,415.916
0,0.11333633293834494,0,950,34.6596
0,0.0697166528076725,0,955,34.6596
0,0.03537853705838634,0,1000,69.3193
0,0.002679030792179682,0,1005,173.298
0,-0.03390766542859944,0,1010,138.638
0,-0.05508925514098306,0,1020,34.6596
0,-0.0580183163994516,0,1030,69.3193
0,-0.07596386259021806,0,1040,69.3192
0,-0.09350840458717571,0,1045,34.6596
0,-0.1157744866723096,0,1050,103.979
0,-0.13351803768127238,0,1055,658.533
0,-0.1424546883377436,0,1105,34.6596
0,-0.14843215816078495,0,1115,34.6596
0,-0.15112748862429826,0,1120,34.6596
0,-0.15251545568832184,0,1130,34.6596
0,-0.1527888387489214,0,1135,34.6596
0,-0.15024263060520976,0,1140,34.6596
0,-0.1375089479451873,0,1150,34.6596
0,-0.12907920115342558,0,1155,34.6596
0,-0.11497201006953392,0,1205,34.6596
0,-0.09773279040330371,0,1215,173.298
0,-0.08626526051524641,0,1220,69.3193
0,-0.06363709857654037,0,1225,69.3193
0,-0.03230749521693909,0,1235,34.6596
1,0.0059385233558239305,0,1240,121.309
0,0.02985180391531786,1,1245,34.6596
0,0.05650107942161628,0,1250,34.6596
0,0.08367247947099238,0,1255,34.6596
0,0.08896956596357447,0,1300,69.3193
0,0.08867304352538707,0,1305,69.3193
0,0.08490172531738377,0,1315,34.6596
0,0.08194887658735706,0,1320,34.6596
0,0.09388350359449972,0,1325,132.053
0,0.09456122199088923,0,1330,34.6596
0,0.09405580536524986,0,1335,69.3193
0,0.09217944637412898,0,1345,34.6596
0,0.08991501828275654,0,1350,34.6596
0,0.08955903409463219,0,1400,277.277
0,0.0803500732380909,0,1405,173.298
0,0.07204178542068779,0,1430,34.6596
0,0.06121165990049435,0,1435,34.6596
0,0.05321595561517148,0,1440,34.6596
0,0.05063368034986521,0,1445,34.6596
0,0.060034867932864694,0,1450,450.575
0,0.0565315426425905,0,1505,34.6596
0,0.047170635299789127,0,1510,34.6596
0,0.038621455402275295,0,1520,34.6596
0,0.020381766972419696,0,1525,34.6596
0,0.0009554966797559739,0,1535,69.3192
0,-0.014782043295635983,0,1540,173.298
0,-0.03402570389747911,0,1555,554.554
0,-0.043665089680352875,0,1600,59.9612
1,0.08878119785742003,0,930,332.38599999999997
0,0.19664118061985095,0,935,361.847
0,0.28598447612571953,0,940,589.214
0,0.36273279867462577,0,945,615.9019999999999
0,0.4487508336686605,0,950,689.38
0,0.535972381699561,0,955,866.4910000000001
0,0.5926528370266669,1,1000,103.979
0,0.6359756263305749,0,1010,173.298
0,0.6463782361585061,0,1020,34.6596
0,0.6665255795728376,0,1025,173.298
0,0.6705709709364619,0,1030,415.916
0,0.666475230766941,0,1035,69.3193
0,0.6603949625415283,0,1040,285.942
0,0.6512865451507239,0,1045,658.533
0,0.6426338780497347,0,1050,173.298
0,0.6242386227773378,0,1055,138.638
0,0.5948311467127343,0,1110,2802.23
0,0.5582921151219811,0,1115,132.4
0,0.5097472720975578,0,1120,69.3193
0,0.4709867958481331,0,1155,131.707
0,0.42237190878574493,0,1215,34.6596
0,0.3790201881280011,0,1245,1032.86
0,0.34520800449715194,0,1250,86.6491
0,0.31928314148860437,0,1255,34.6596
0,0.29075674914243943,0,1305,34.6596
0,0.2632648059273224,0,1310,381.256
0,0.23536277967109753,0,1320,606.544
0,0.2140736129962988,0,1330,389.921
0,0.1868716576387004,0,1335,207.958
0,0.16244513061818977,0,1340,34.6596
0,0.13903192862582348,0,1345,103.979
0,0.1088342605778223,0,1355,69.3192
0,0.0796039110538651,0,1400,34.6596
0,0.059660048092873286,0,1405,34.6596
0,0.04500731864590146,0,1420,103.979
0,0.034137580272682655,0,1425,69.3193
0,0.02688769685187764,0,1430,103.979
0,0.018236835715821798,0,1435,34.6596
0,0.00549895035721315,0,1440,69.3193
0,-0.011241482730659058,0,1445,34.6596
0,-0.02039697354334491,0,1450,69.3193
0,-0.02973786772286746,0,1455,210.731
0,-0.04397688094969543,0,1500,797.172
0,-0.05819936705044304,0,1505,34.6596
0,-0.08554860627030259,0,1510,207.958
0,-0.1210800011571378,0,1515,447.10900000000004
0,-0.16147605798797837,0,1520,103.979
0,-0.18235635465868016,0,1525,34.6596
0,-0.20955617266719528,0,1535,34.6596
0,-0.23835039167325478,0,1540,34.6596
0,-0.26180002511089673,0,1550,214.89
0,-0.2879985633438047,0,1555,589.214
0,-0.31581913225096025,0,1600,65.1601
0,-0.35211849974960296,0,930,571.884
0,-0.3659494443150264,0,935,34.6596
0,-0.35978319925139735,0,945,103.979
0,-0.361239213677202,0,950,34.6596
0,-0.3719329651365686,0,1015,34.6596
0,-0.38609231509336905,0,1020,180.923
0,-0.39089806110944303,0,1030,69.3193
0,-0.3777695367788918,0,1040,58.9214
0,-0.38897296239583157,0,1045,34.6596
0,-0.391140549928499,0,1130,69.3193
0,-0.40472186585077685,0,1135,34.6596
0,-0.40983098727513834,0,1140,381.256
0,-0.4224051857796465,0,1145,69.3193
0,-0.44786325863718834,0,1155,207.958
0,-0.4624441933304416,0,1200,207.958
0,-0.47297107363882196,0,1205,69.3192
0,-0.47248966438217543,0,1210,34.6596
0,-0.47396514281172397,0,1215,103.979
0,-0.47061812794787095,0,1220,34.6596
0,-0.4598585120227022,0,1225,311.937
0,-0.45228416287122286,0,1230,69.3193
0,-0.44473866486769165,0,1235,69.3192
0,-0.4372112644966821,0,1240,306.045
0,-0.4371593162237969,0,1245,207.958
0,-0.43429539523982746,0,1250,69.3192
0,-0.4290437286544475,0,1255,69.3193
0,-0.4214057874930389,0,1300,69.3193
0,-0.4091558439789161,0,1305,34.6596
0,-0.3961170877488748,0,1310,34.6596
0,-0.379488973138961,0,1315,103.979
0,-0.35622919595702307,0,1320,103.979
0,-0.3335914611985482,0,1325,69.3192
0,-0.3135055334342519,0,1335,34.6596
0,-0.29828001150998845,0,1340,103.979
0,-0.2801005956458594,0,1345,69.3193
0,-0.26369076765408694,0,1350,103.979
0,-0.23468385245142415,0,1355,450.575
0,-0.208503896578912,0,1400,34.6596
0,-0.18152578660210353,0,1405,34.6596
0,-0.15523628832470426,0,1410,86.6491
0,-0.13347050623238504,0,1415,34.6596
0,-0.12014194005141876,0,1420,103.979
0,-0.10907285461289387,0,1425,34.6596
0,-0.09699430584220281,0,1430,34.6596
0,-0.08528762335518009,0,1435,106.75200000000001
0,-0.07249966904323737,0,1440,34.6596
0,-0.05369542085138421,0,1445,34.6596
0,-0.046476394895589634,0,1450,34.6596
0,-0.041113756122490686,0,1500,34.6596
0,-0.03436361153975864,0,1505,34.6596
0,-0.01830261575432854,0,1510,173.298
0,-0.007340502159008611,0,1515,34.6596
1,0.0015280868742771347,0,1530,34.6596
0,0.012322081690905151,0,1535,34.6596
0,0.010742365457899777,0,1555,173.298
0,0.01607887303405231,1,1600,62.3874
0,0.0883486210541759,0,930,1732.98
0,0.13978920364737607,0,935,207.958
0,0.18720529977743816,0,940,242.61700000000002
0,0.23861372453321641,0,945,1525.02
0,0.28498005808725396,0,950,103.979
0,0.3098515269757267,0,955,69.3193
0,0.3135764403059924,0,1005,69.3192
0,0.3324716477342353,0,1010,346.596
0,0.352760250543653,0,1020,103.979
0,0.366046002459265,0,1025,864.758
0,0.3810005468489023,0,1030,69.3192
0,0.3933934861027773,0,1035,34.6596
0,0.39451474907748585,0,1045,173.298
0,0.38689251724490314,0,1050,69.3192
0,0.3646156482275162,0,1055,173.298
0,0.34331524691212895,0,1100,34.6596
0,0.32932339453472237,0,1110,34.6596
0,0.319998612442831,0,1125,34.6596
0,0.3078609645017351,0,1135,69.3193
0,0.2912207377383971,0,1140,138.638
0,0.28734921132458147,0,1150,207.958
0,0.27879167155567464,0,1155,381.256
0,0.27270925608585306,0,1200,485.235
0,0.24928900303464885,0,1205,483.155
0,0.22580922388177327,0,1210,103.979
0,0.20657967847458003,0,1215,138.638
0,0.1958849482398659,0,1220,34.6596
0,0.18675481570613384,0,1230,138.638
0,0.18009336149394717,0,1235,485.235
0,0.16321345295369816,0,1245,138.638
0,0.14504487074023864,0,1255,277.277
0,0.1308178762320914,0,1300,346.596
0,0.11586839540677785,0,1305,116.11
0,0.09111282946632837,0,1310,277.277
0,0.0673887392071284,0,1320,103.979
0,0.04510053994844043,0,1325,277.277
0,0.029814574679728034,0,1330,69.3192
0,0.022732152120947147,0,1335,242.61700000000002
0,0.023222427886701702,0,1340,207.958
0,0.013144239847908024,0,1345,311.937
0,0.0017708793978787885,0,1355,34.6596
0,-0.004024345579153765,0,1400,173.298
0,-0.0014106541300887843,0,1405,211.77
0,-0.00749567864942291,0,1410,69.3193
0,-0.015153807100424799,0,1415,103.979
0,-0.01920542160483618,0,1420,138.639
0,-0.02542913665319535,0,1425,69.3193
0,-0.030691234638289155,0,1430,173.298
0,-0.03826742940229999,0,1440,242.61700000000002
0,-0.044428545348575876,0,1445,69.3193
0,-0.04076798258014902,0,1450,277.277
0,-0.04891666127647132,0,1455,34.6596
0,-0.06009872252354276,0,1500,173.298
0,-0.07628636579697556,0,1505,173.298
0,-0.09274242346054129,0,1510,173.298
0,-0.1085100742287316,0,1515,69.3193
0,-0.12203400564788658,0,1520,103.979
0,-0.12083558850304232,0,1525,207.958
0,-0.12251982954879925,0,1535,173.298
0,-0.11647237705191871,0,1540,589.214
0,-0.11153579619645648,0,1545,69.3193
0,-0.09293108937130445,0,1550,207.958
0,-0.07528204708161101,0,1555,831.832
0,-0.07724031084500094,0,1600,69.3193
1,0.0661458092298749,0,930,3977.89
0,0.19648211840565422,0,935,2946.07
0,0.3002022213736365,1,940,277.277
0,0.3844245207568522,0,945,2895.12
0,0.47620109548329415,0,950,721.96
0,0.5501376643267231,0,1000,277.277
0,0.6211351892582566,0,1005,2225.15
0,0.671716329260789,0,1010,402.05199999999996
0,0.7062140671775851,0,1015,34.6596
0,0.7205401072174806,0,1020,1143.77
0,0.7581261223044315,0,1035,207.958
0,0.7735120525740373,0,1040,103.979
0,0.7902942254040728,0,1050,277.277
0,0.7885437144554428,0,1055,34.6596
0,0.7850618935751239,0,1100,69.3193
0,0.7706941825200415,0,1105,34.6596
0,0.751350061500901,0,1110,207.958
0,0.7205327610158136,0,1115,69.3192
0,0.663134442600551,0,1120,277.277
0,0.5937654789100104,0,1125,277.277
0,0.5422483976550172,0,1140,103.979
0,0.492535413748882,0,1145,34.6596
0,0.44920258864970775,0,1150,34.6596
0,0.40852425866445863,0,1155,77.9842
0,0.3662578163994894,0,1205,69.3192
0,0.32787615370947387,0,1210,34.6596
0,0.28555794955748004,0,1215,34.6596
0,0.22651665541583932,0,1220,138.638
0,0.17312456628641848,0,1225,69.3192
0,0.13052780156711408,0,1230,34.6596
0,0.10362200740114003,0,1235,34.6596
0,0.07546442299385259,0,1240,34.6596
0,0.04315869830087582,0,1245,34.6596
0,0.020009115211073514,0,1300,242.61700000000002
0,0.0006050720329460191,0,1305,69.3192
0,-0.005432030225672513,0,1315,1005.13
0,-0.01894910961014018,0,1320,103.979
0,-0.030338880771350052,0,1325,34.6596
0,-0.04992331611772882,0,1335,34.6596
0,-0.057845546435481676,0,1340,34.6596
0,-0.06978660691360639,0,1350,103.979
0,-0.07747822153796813,0,1355,69.3193
0,-0.09574089708864864,0,1405,34.6596
0,-0.10634078548253356,0,1410,381.256
0,-0.10785940226599466,0,1415,69.3192
0,-0.1131767107628392,0,1420,69.3193
0,-0.12530863786944257,0,1435,34.6596
0,-0.14035652594520576,0,1440,69.3192
0,-0.16063631846618676,0,1445,34.6596
0,-0.17834294842648024,0,1450,103.979
0,-0.19482082510733356,0,1455,34.6596
0,-0.21045954946473233,0,1500,103.979
0,-0.22576958789443546,0,1510,173.298
0,-0.23950697930940068,0,1515,103.979
0,-0.24895490549711385,0,1520,519.895
0,-0.25202260107728125,0,1525,34.6596
0,-0.25617887232528647,0,1530,34.6596
0,-0.27450744147425454,0,1535,51.9895
0,-0.28095582986665013,0,1540,103.979
0,-0.2754971161516542,0,1545,505.338
0,-0.275082135111163,0,1550,346.596
0,-0.2791799460472124,0,1555,469.985
0,-0.2761266271552354,0,1600,40.2052
0,-0.34025693628916387,0,930,897.685
0,-0.39950664053630347,0,935,1094.55
0,-0.44755057579699464,0,940,69.3193
0,-0.46066118884180396,0,945,450.575
0,-0.4678759847646654,0,950,623.874
0,-0.4756246975571148,0,955,883.821
0,-0.5041918098679739,0,1000,311.937
0,-0.5165385099791688,0,1005,953.14
0,-0.5236851781753018,0,1010,571.884
0,-0.5178071448411308,0,1015,34.6596
0,-0.5074139435684502,0,1025,242.61700000000002
0,-0.4914127238159849,0,1040,69.3193
0,-0.4764033657842911,0,1055,327.187
0,-0.4558877858334981,0,1105,34.6596
0,-0.4249835969676683,0,1120,103.979
0,-0.4039418649884129,0,1125,277.277
0,-0.3837685437321142,0,1130,426.314
0,-0.3651938702720755,0,1135,242.61700000000002
0,-0.3353706906812033,0,1145,415.916
0,-0.3210526688316955,0,1150,173.298
0,-0.3033191655264671,0,1155,121.309
0,-0.2850352321712981,0,1205,34.6596
0,-0.27429788518290366,0,1215,34.6596
0,-0.2698919073388125,0,1225,69.3193
0,-0.2658819782699309,0,1230,34.6596
0,-0.25248972031861194,0,1235,103.979
0,-0.23996876748407825,0,1240,69.3193
0,-0.23751388397517537,0,1245,138.639
0,-0.23198875840163036,0,1250,381.256
0,-0.22944668807009733,0,1305,207.958
0,-0.23197019284218973,0,1315,155.968
0,-0.23677874270521043,0,1320,138.638
0,-0.2422873442042946,0,1325,200.333
0,-0.24380619704193673,0,1330,34.6596
0,-0.2564913681154615,0,1335,216.623
0,-0.2727077872919625,0,1345,207.958
0,-0.29282204921694,0,1350,138.638
0,-0.3110043902939007,0,1400,34.6596
0,-0.32737661554869313,0,1405,107.445
0,-0.34669920866973336,0,1410,103.979
0,-0.38279731800874633,0,1415,138.639
0,-0.4066620476352083,0,1420,542.423
0,-0.4129744961572567,0,1425,207.958
0,-0.4166778914916785,0,1430,51.9895
0,-0.41982314754626376,0,1435,45.0575
0,-0.4217920354086784,0,1440,369.125
0,-0.41127818499753843,0,1445,112.64399999999999
0,-0.38690450151475025,0,1450,103.979
0,-0.3758027331850755,0,1500,138.638
0,-0.35897354762939176,0,1510,329.267
0,-0.34233071494688394,0,1515,86.6491
0,-0.32036605881636393,0,1525,1005.13
0,-0.3026943250425534,0,1530,142.105
0,-0.2797563482307576,0,1535,346.596
0,-0.2611869447393743,0,1540,103.979
0,-0.24547748746955395,0,1545,69.3193
0,-0.2363166895608657,0,1550,277.277
0,-0.2309927799249885,0,1555,693.193
0,-0.22027975875666322,0,1600,69.3193
0,-0.09802300020127208,0,930,1905.59
1,0.03522252596767611,0,935,1464.37
0,0.1304066761943713,1,940,346.596
0,0.19337353295325016,0,945,207.958
0,0.24782168193852688,0,950,242.61700000000002
0,0.2694933584661572,0,955,34.6596
0,0.311299002236955,0,1005,34.6596
0,0.3372828344668571,0,1010,693.193
0,0.3565263989231714,0,1020,43.3246
0,0.362826631942771,0,1035,103.979
0,0.38281927292400175,0,1055,485.235
0,0.409179843743698,0,1120,381.256
0,0.4326326760548975,0,1125,1220.02
0,0.4712848788132903,0,1130,259.947
0,0.5064442449995443,0,1135,138.639
0,0.5353610865413039,0,1140,623.874
0,0.5484933377123935,0,1145,34.6596
0,0.5610314345923224,0,1150,944.475
0,0.5790276837799048,0,1200,69.3193
0,0.5781949321558629,0,1205,175.03099999999998
0,0.5571831911279208,0,1210,589.214
0,0.5445781974615982,0,1225,485.235
0,0.5244222929065497,0,1230,300.846
0,0.5037022307306587,0,1235,34.6596
0,0.47476977573651236,0,1245,43.3246
0,0.45488158987720984,0,1300,34.6596
0,0.43143517416430743,0,1305,86.6491
0,0.4096418579803428,0,1325,163.594
0,0.3811707542850895,0,1330,221.822
0,0.3525655999660312,0,1345,138.639
0,0.3035289241037389,0,1405,34.6596
0,0.2662886803165544,0,1410,34.6596
0,0.23244245979305045,0,1425,207.958
0,0.21029364051575805,0,1430,34.6596
0,0.1932104853642016,0,1445,112.64399999999999
0,0.18194533487107478,0,1450,69.3192
0,0.16701737455186616,0,1500,173.298
0,0.13870299987510404,0,1520,1594.34
0,0.1092054924013729,0,1525,69.3193
0,0.08496500062898638,0,1535,381.256
0,0.05858677623730324,0,1540,69.3193
0,0.04114003218832807,0,1545,195.48
0,0.02043997923912022,0,1550,103.979
0,-0.007984888293256165,0,1555,173.298
0,-0.022778548069391613,0,1600,58.2282
0,-0.1000029436923483,0,930,866.4910000000001
0,-0.16232010368270156,0,935,1074.45
0,-0.22057815547253734,0,940,450.575
0,-0.2831426800267568,0,945,599.265
0,-0.26524147223515926,0,950,2210.94
0,-0.26423540421095193,0,1000,34.6596
0,-0.2659109293400429,0,1005,190.628
0,-0.25770875698637974,0,1010,317.13599999999997
0,-0.2452963556290909,0,1015,34.6596
0,-0.22758213196519161,0,1020,142.105
0,-0.20560109482813582,0,1025,124.775
0,-0.2048666994387206,0,1030,216.27599999999998
0,-0.20499413121124654,0,1045,103.979
0,-0.2136284621524731,0,1050,103.979
0,-0.21988951357841735,0,1110,138.639
0,-0.23005518346484233,0,1120,34.6596
0,-0.25042033197006897,0,1145,34.6596
0,-0.2794043355269412,0,1150,41.5916
0,-0.2844633360191518,0,1220,45.0575
0,-0.28476563551797884,0,1225,34.6596
0,-0.27625871953503006,0,1255,138.639
0,-0.2611436931930211,0,1300,346.596
