HOME,Acadia,American Samoa,Arches,Badlands,Big Bend,Biscayne,"Black Canyon
of the Gunnison",Bryce Canyon,Canyonlands,Capitol Reef,Carlsbad Caverns,Channel Islands,Congaree,Crater Lake,Cuyahoga Valley,Death Valley,Denali,Dry Tortugas,Everglades,Gates of the Arctic,Gateway Arch,Glacier,Glacier Bay,Grand Canyon,Grand Teton,Great Basin,Great Sand Dunes,"Great Smoky
Mountains","Guadalupe
Mountains",Haleakala,Hawaii Volcanoes,Hot Springs,Indiana  Dunes,Isle Royale,Joshua Tree,Katmai,Kenai Fjords,Kings Canyon,Kobuk Valley,Lake Clark,Lassen Volcanic,Mammoth Cave,Mesa Verde,Mount Rainier,New River Gorge,North Cascades,Olympic,Petrified Forest,Pinnacles,Redwood,Rocky Mountain,Saguaro,Sequoia,Shenandoah,"Theodore
Roosevelt",Virgin Islands,Voyageurs,White Sands,Wind Cave,"Wrangell-
St. Elias",Yellowstone,Yosemite,Zion
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.16716361111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.71691416666667,79.36147555555554,,53.67806861111111,51.77728305555556,66.98138888888889,81.15587666666667,55.831475555555556,53.98213555555555,53.97745666666667,53.581332499999995,62.94104611111111,59.5260025,72.69003472222222,48.75947472222222,65.27895388888889,57.957725555555555,23.70495,83.89245666666666,81.25855027777779,29.17798388888889,62.08869361111111,40.061861944444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.5142425,44.219587777777775,,5.985541944444445,18.605464444444447,14.732485833333334,36.41492194444445,7.843103888888889,5.251005277777778,6.484764444444444,7.098870555555556,11.1782325,9.100486666666667,30.3781575,17.17755,29.894650555555554,6.595335833333333,66.57030388888889,39.15091583333333,36.51754777777778,72.09424472222221,21.586564722222224,18.764225277777776,64.34308166666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.699421666666666,40.72839833333333,,8.633460277777777,9.552358888888888,21.79377388888889,39.38591583333333,9.883251944444446,8.937533611,8.932853611111112,8.536721944444444,17.75403111111111,16.113023055555555,32.32604388888889,13.29493388888889,26.64592,12.913108611111111,56.785446944444445,42.12194,39.48854166666667,62.25859388888889,20.072601944444443,8.928086389,54.47953555555556,13.370680277777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.27879111111111,44.14669694444444,,5.256089444444444,15.131965000000001,20.217382777777775,41.24499138888889,7.409466666666667,3.418325,5.555485,4.260855277777778,16.541756666666668,9.989146111111111,34.18536888888889,11.642228611111111,30.06411888888889,6.042644722222223,60.865251666666666,43.98083777777778,41.34761722222222,67.31018666666667,22.00481333333333,13.980493611111111,58.637881944444445,7.784356111111111,8.626448611111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.091591666666666,37.30880222222222,,6.3758675,10.852733333333333,12.244561666666666,31.60244777777778,3.8079727777777777,9.926670000000001,6.781783333333333,7.976791944444445,8.204625555555555,17.13650277777778,25.496701388888887,20.642057222222224,22.984103611111113,14.277299166666667,65.43138444444445,34.33826833333333,31.705075833333332,70.90453111111111,14.800380833333334,17.841120833333335,63.12547305555556,8.793455833333333,11.661435555555554,10.708620833333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.672841666666667,19.807404444444444,,26.24650833333333,21.479861111111113,22.514409722222222,14.269428055555554,25.37260638888889,29.66749777777778,26.545900555555555,27.742109444444445,21.616009166666668,35.05743277777778,4.831157222222222,39.76006944444445,8.517483055555555,32.498825833333335,77.14072055555555,17.00527888888889,14.372059444444444,82.61371527777777,8.621590833333332,32.78827694444445,74.88197916666667,27.97188361111111,28.59095055555556,30.44945527777778,23.124446666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.194945833333332,38.845199722222226,,11.657591111111111,16.79716361111111,4.325694166666667,28.413235555555556,11.28815111111111,14.409319722222222,12.156825,13.656860833333333,0.7624302777777777,15.286241388888888,23.430208333333333,25.489900277777778,24.51968111111111,14.907578055555556,71.39404083333334,31.149081944444447,28.515865833333333,76.86703999999999,16.21167,23.803678333333334,69.19198361111111,11.329160277777778,18.0825325,16.71627611111111,8.422431111111111,21.89255861111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.147752777777779,28.05730694444444,,19.6226475,15.985724722222221,13.338618611111112,19.045466666666666,17.953913888888888,22.497604166666665,19.922029166666665,21.11815111111111,12.440204999999999,26.657204999999998,12.31420138888889,33.461239166666665,13.816904166666667,24.098598055555556,73.27978305555555,21.78133027777778,19.148096666666667,78.75301222222221,6.295008055555555,27.947070277777776,71.02110666666667,19.571751388888888,22.292341666666665,23.82546,14.724241666666666,9.91315,12.730277777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
